Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Metroid Prime,2002-11-17,1105,15,427,co3w4w
2,Resident Evil 4,2005-01-11,974,14,426,co2wk8
3,The Legend of Zelda: The Wind Waker,2002-12-13,1033,13,532,co3ohz
4,F-Zero GX,2003-07-25,3492,12,540,co525x
5,TimeSplitters 2,2002-10-09,2143,11,460,co5p8t
6,Super Smash Bros. Melee,2001-11-21,1627,10,533,co21yv
7,Eternal Darkness: Sanity's Requiem,2002-06-23,3907,9,536,co1sa8
8,The Legend of Zelda: Twilight Princess,2006-11-19,1036,8,535,co3mtv
9,Prince of Persia: The Sands of Time,2003-10-28,142650,7,1107,co3ia6
10,Paper Mario: The Thousand-Year Door,2004-07-22,3349,6,531,co25us
11,Pikmin 2,2004-04-29,2240,5,537,co5y6q
12,SoulCalibur II,2002-07-10,1565,4,1357,co62a6
13,Ikaruga,2001-12-20,3953,3,642,co1qjb
14,SSX 3,2003-10-20,4174,2,1737,co1o4m
15,Beyond Good & Evil,2003-11-11,1341,1,454,co2n6b
