Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Red Dead Redemption,2010-05-18,434,15,322,co2lcv
2,Fallout: New Vegas,2010-10-19,16,14,484,co1u60
3,The Legend of Zelda: Breath of the Wild,2017-03-03,7346,13,23,co3p2d
4,The Elder Scrolls V: Skyrim,2011-11-10,472,12,392,co1tnw
5,Marvel's Spider-Man,2018-09-07,19565,11,349,co1r77
6,Horizon Zero Dawn,2017-02-28,11156,10,348,co2una
7,Grand Theft Auto V,2013-09-17,1020,9,323,co2lbd
8,Bully,2006-10-17,2720,8,315,co2lc9
9,Far Cry 3,2012-11-28,529,7,868,co1vpd
10,Metal Gear Solid V: The Phantom Pain,2015-09-01,1985,6,331,co1v85
11,Dying Light,2015-01-26,3042,5,1245,co65yq
12,Assassin's Creed IV Black Flag,2013-10-29,1970,4,1401,co4qfn
13,Watch Dogs 2,2016-11-15,19441,3,1685,co2p3j
14,Yakuza 0,2015-03-12,11397,2,411,co252x
15,Outer Wilds,2019-05-28,11737,1,370,co65ac
