Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Misericorde: Volume One,2023-03-24,165896,15,2038,co3r9d
2,He Fucked the Girl Out of Me,2022-05-21,206498,14,2025,co6t04
3,Mediterranea Inferno,2023-08-24,252528,13,2039,co70jh
4,El Paso, Elsewhere,2023-09-26,151788,12,2040,co321v
5,Dredge,2023-03-30,164867,11,706,co69zw
6,A Space for the Unbound,2023-01-19,110039,10,2041,co62kn
7,Life After Magic,2022-09-03,215863,9,2042,co6lvu
8,The Banished Vault,2023-07-25,242009,8,2043,co69qx
9,Chants of Sennaar,2023-09-05,198499,7,2044,co6lrl
10,Venba,2023-07-31,141704,6,2045,co6vn4
11,Tron: Identity,2023-04-11,216277,5,2046,co57c8
12,The Cosmic Wheel Sisterhood,2023-08-16,247578,4,2047,co6llx
13,Pseudoregalia,2023-07-28,242148,3,2048,co6bfm
14,Dordogne,2023-06-13,132188,2,2049,co6mcw
15,Terra Nil,2023-03-28,152424,1,2050,co66nn
