Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,God of War: Ghost of Sparta,2010-11-02,550,15,1616,co3dio
2,Metal Gear Solid: Peace Walker,2010-04-29,382,14,1615,co5ejw
3,Tekken 6,2009-11-24,195868,13,1679,co4m42
4,Kingdom Hearts Birth by Sleep,2010-01-09,1224,12,1677,co2ych
5,Castlevania: The Dracula X Chronicles,2007-10-23,21888,11,1623,co1pn1
6,Secret Agent Clank,2008-06-17,1793,10,1680,co2iwb
7,Syphon Filter: Logan's Shadow,2007-10-02,19430,9,1681,co2gfv
8,Grand Theft Auto: Vice City Stories,2006-10-31,3262,8,1619,co2lc8
9,Crisis Core: Final Fantasy VII,2007-09-13,2407,7,1620,co1trb
10,Valkyria Chronicles 2,2010-01-21,14674,6,1625,co25zm
11,LocoRoco 2,2008-11-21,1461,5,1626,co1nfu
12,Daxter,2006-03-14,1533,4,1617,co1pn3
13,Patapon 3,2011-03-12,18373,3,1618,co3y4w
14,Gran Turismo,2009-10-01,20426,2,1683,co20bh
15,Persona 3 Portable,2009-11-01,11416,1,745,co1n1z
