Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Lumines: Puzzle Fusion,2007-11-28,78329,15,1614,co1we1
2,Metal Gear Solid: Peace Walker,2010-04-29,382,14,1615,co5ejw
3,God of War: Ghost of Sparta,2010-11-02,550,13,1616,co3dio
4,Daxter,2006-03-14,1533,12,1617,co1pn3
5,Patapon 3,2011-03-12,18373,11,1618,co3y4w
6,Grand Theft Auto: Vice City Stories,2006-10-31,3262,10,1619,co2lc8
7,Crisis Core: Final Fantasy VII,2007-09-13,2407,9,1620,co1trb
8,Monster Hunter Freedom,2005-12-01,2269,8,1621,co1po0
9,Power Stone Collection,2006-10-20,13107,7,1622,co3gtn
10,Castlevania: The Dracula X Chronicles,2007-10-23,21888,6,1623,co1pn1
11,Final Fantasy Tactics: The War of the Lions,2007-05-08,394,5,1624,co1pn8
12,Valkyria Chronicles 2,2010-01-21,14674,4,1625,co25zm
13,LocoRoco 2,2008-11-21,1461,3,1626,co1nfu
14,Persona 3 Portable,2009-11-01,11416,2,745,co1n1z
15,Dissidia 012: Duodecim Final Fantasy,2011-03-03,24288,1,1627,co205l
