Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Final Fantasy Tactics: The War of the Lions,2007-05-08,394,15,1624,co1pn8
2,Metal Gear Solid: Peace Walker,2010-04-29,382,14,1615,co5ejw
3,God of War: Ghost of Sparta,2010-11-02,550,13,1616,co3dio
4,Grand Theft Auto: Vice City Stories,2006-10-31,3262,12,1619,co2lc8
5,Patapon,2007-12-20,7812,11,1710,co2uoz
6,LocoRoco 2,2008-11-21,1461,10,1626,co1nfu
7,Persona 3 Portable,2009-11-01,11416,9,745,co1n1z
8,Monster Hunter Freedom Unite,2008-03-27,20427,8,1676,co2hcz
9,Wipeout Pure,2005-03-24,1542,7,1708,co4azw
10,Valkyria Chronicles 2,2010-01-21,14674,6,1625,co25zm
11,Disgaea: Afternoon of Darkness,2006-11-30,22528,5,1711,co2nl8
12,MediEvil: Resurrection,2005-09-01,4005,4,1712,co1tjj
13,Syphon Filter: Dark Mirror,2006-03-14,20764,3,1707,co2gfu
14,Daxter,2006-03-14,1533,2,1617,co1pn3
15,Lumines: Puzzle Fusion,2007-11-28,78329,1,1614,co1we1
