SourceName,SourceURL,SourceId,GeneratedCsvPath
Nintendo Life,https://www.nintendolife.com/guides/50-best-game-boy-color-gbc-games-of-all-time?page=5,130,nintendo life - 2024-05-01_03-46-27.csv
