Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Legend of Zelda: Link's Awakening DX,1998-12-12,1027,15,2271,co4o47
2,The Legend of Zelda: Oracle of Ages,2001-02-27,1041,14,1430,co2tw1
3,The Legend of Zelda: Oracle of Seasons,2001-02-27,1032,13,984,co2tw0
4,Pokémon Gold Version,1999-11-21,1558,12,1509,co5pia
5,Pokémon Crystal Version,2000-12-14,1514,11,2273,co5pil
6,Wario Land 3,2000-03-21,1698,10,2274,co4qgc
7,Metal Gear Solid,2000-04-24,5600,9,2275,co5ipi
8,Wario Land II,1998-03-09,1697,8,1595,co4qfz
9,Dragon Warrior Monsters 2: Tara's Adventure & Cobi's Journey,2001-03-09,85643,7,2276,co6s74
10,Dragon Warrior III,2000-12-08,205600,6,2277,co7vct
11,Mario Tennis,2000-07-21,3406,5,221,co1wwj
12,Super Mario Bros. Deluxe,1999-05-10,49877,4,2278,co2299
13,Dragon Warrior Monsters,1998-09-25,24818,3,2279,co5514
14,Mario Golf,1999-06-11,3401,2,175,co2uk5
15,Tetris DX,1998-10-21,49875,1,2280,co3a6u
