Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Thumper,2016-10-10,10960,15,181,co1z4e
2,Hades,2019-12-10,113112,14,95,co39vc
3,Kentucky Route Zero,2013-01-07,5614,13,405,co3240
4,Norco,2022-03-24,129097,12,155,co3nu3
5,Elden Ring,2022-02-25,119133,11,10,co4jni
6,Control,2019-08-27,103329,10,350,co2evj
7,NieR: Automata,2017-02-23,11208,9,398,co5pcj
8,Outer Wilds,2019-05-28,11737,8,370,co65ac
9,No Man's Sky,2016-08-09,3225,7,65,co5j66
10,Psychonauts 2,2021-08-24,14741,6,362,co1sod
11,A Plague Tale: Innocence,2019-05-14,27316,5,406,co1lat
12,The Last Guardian,2016-12-06,117,4,407,co271e
13,Marvel's Spider-Man,2018-09-07,19565,3,349,co1r77
14,The Pathless,2020-11-12,113118,2,408,co2hm5
15,Final Fantasy VII Remake,2020-04-10,11169,1,409,co1qxr
