Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Halo: Combat Evolved,2001-11-15,740,15,153,co2r2r
2,Halo 2,2004-11-09,986,14,375,co1x77
3,Tom Clancy's Splinter Cell: Chaos Theory,2005-03-21,243021,13,789,co6azs
4,Star Wars: Knights of the Old Republic,2003-07-15,116,12,790,co1tmz
5,Ninja Gaiden,2004-03-02,5972,11,791,co30ac
6,The Chronicles of Riddick: Escape from Butcher Bay,2004-06-01,250,10,792,co1mp7
7,Fable,2004-09-14,521,9,793,co2q4c
8,Tom Clancy's Rainbow Six 3,2003-11-07,9891,8,794,co1p3a
9,Jet Set Radio Future,2002-02-22,1570,7,795,co2e4p
10,Crimson Skies: High Road to Revenge,2003-10-21,5793,6,796,co2g8e
11,Jade Empire,2005-04-12,5867,5,797,co21x1
12,Project Gotham Racing 2,2003-11-17,3321,4,798,co1uok
13,MechAssault,2002-11-15,5910,3,799,co2ggh
14,The Elder Scrolls III: Morrowind,2002-05-01,56,2,800,co2knd
15,Full Spectrum Warrior,2004-06-01,5840,1,801,co2h7d
