Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Metroid Prime,2002-11-17,1105,15,427,co3w4w
2,Grand Theft Auto: Vice City,2002-10-27,733,14,308,co2lbb
3,Tom Clancy's Splinter Cell,2002-11-12,910,13,1092,co2ysy
4,The Elder Scrolls III: Morrowind,2002-05-01,56,12,800,co2knd
5,Mafia,2002-08-28,39,11,1093,co1qrt
