Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Battlefield 1942,2002-09-10,240,15,1102,co1xb2
2,Metroid Prime,2002-11-17,1105,14,427,co3w4w
3,Kingdom Hearts,2002-03-28,1219,13,441,co30zf
4,Grand Theft Auto: Vice City,2002-10-27,733,12,308,co2lbb
5,Eternal Darkness: Sanity's Requiem,2002-06-23,3907,11,536,co1sa8
6,Tom Clancy's Splinter Cell,2002-11-12,910,10,1092,co2ysy
7,Warcraft III: Reign of Chaos,2002-07-03,132,9,1103,co1xuq
8,Virtua Fighter 4,2001-08-01,1552,8,831,co2fbm
9,Animal Crossing,2001-12-14,2655,7,541,co3wmn
10,Ratchet & Clank,2002-11-04,1289,6,1104,co1oym
