Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Legend of Zelda: Ocarina of Time,1998-11-21,1029,15,27,co3nnx
2,Perfect Dark,2000-08-01,1464,14,218,co4ui8
3,GoldenEye 007,1997-08-23,1638,13,219,co62k0
4,The Legend of Zelda: Majora's Mask,2000-04-27,1030,12,167,co3pah
5,Super Mario 64,1996-06-23,1074,11,30,co21mm
6,Paper Mario,2000-08-11,3340,10,171,co1qda
7,Banjo-Kazooie,1998-06-29,2148,9,168,co1zsj
8,Wave Race 64,1996-09-27,3629,8,172,co2602
9,Conker's Bad Fur Day,2001-03-05,1286,7,220,co1uq6
10,Mario Tennis,2000-07-21,3406,6,221,co1wwj
11,Mario Golf,1999-06-11,3401,5,175,co2uk5
12,Rayman 2: The Great Escape,1999-10-22,843,4,222,co4jnk
13,Donkey Kong 64,1999-11-22,1096,3,223,co289i
14,Blast Corps,1997-03-21,3424,2,224,co2896
15,Banjo-Tooie,2000-11-20,3418,1,225,co1yao
