Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Last of Us,2013-06-14,1009,15,320,co1r7f
2,Uncharted 2: Among Thieves,2009-10-13,565,14,321,co1tnb
3,Red Dead Redemption,2010-05-18,434,13,322,co2lcv
4,The Elder Scrolls V: Skyrim,2011-11-10,472,12,392,co1tnw
5,Mass Effect 2,2010-01-26,74,11,334,co20ac
6,BioShock,2007-08-21,20,10,391,co2mli
7,Fallout: New Vegas,2010-10-19,16,9,484,co1u60
8,Portal 2,2011-04-18,72,8,325,co1rs4
9,Grand Theft Auto V,2013-09-17,1020,7,323,co2lbd
10,Metal Gear Solid 4: Guns of the Patriots,2008-06-12,380,6,335,co5eju
11,God of War III,2010-03-16,499,5,486,co3koi
12,Infamous 2,2011-06-07,515,4,488,co525u
13,Dark Souls,2011-09-22,2155,3,26,co1x78
14,Journey,2012-03-13,1352,2,332,co1q8q
15,Batman: Arkham City,2011-10-18,501,1,327,co1voh
