Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Last of Us,2013-06-14,1009,15,320,co1r7f
2,Uncharted 2: Among Thieves,2009-10-13,565,14,321,co1tnb
3,God of War III,2010-03-16,499,13,486,co3koi
4,Metal Gear Solid 4: Guns of the Patriots,2008-06-12,380,12,335,co5eju
5,Resistance 2,2008-11-04,3205,11,501,co39vd
6,Killzone 2,2009-02-25,1866,10,502,co3j9z
7,Ratchet & Clank Future: Tools of Destruction,2007-10-23,1792,9,503,co1x4g
8,LittleBigPlanet,2009-11-17,21911,8,498,co49cl
9,Infamous,2009-05-26,523,7,492,co525t
10,Gran Turismo 5,2010-11-24,1602,6,478,co20bm
11,ModNation Racers,2010-05-19,4841,5,504,co2i85
12,Call of Duty 4: Modern Warfare,2007-11-05,623,4,499,co1wko
13,Persona 5,2016-09-15,9927,3,330,co1r76
14,Journey,2012-03-13,1352,2,332,co1q8q
15,Ultra Street Fighter IV,2014-04-18,6656,1,329,co1w4s
