Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Red Dead Redemption,2010-05-18,434,15,322,co2lcv
2,God of War III,2010-03-16,499,14,486,co3koi
3,Super Mario Galaxy 2,2010-05-23,1078,13,430,co21tl
4,Mass Effect 2,2010-01-26,74,12,334,co20ac
5,Call of Duty: Black Ops,2010-11-09,545,11,480,co1wkl
6,Halo: Reach,2010-09-14,990,10,1170,co1xha
7,Heavy Rain,2010-02-18,493,9,489,co3rhy
8,StarCraft II: Wings of Liberty,2010-07-27,239,8,1173,co1tnn
9,Limbo,2010-07-21,1331,7,635,co1qrs
10,Enslaved: Odyssey to the West,2010-10-05,2538,6,1854,co2gko
