Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Mass Effect 2,2010-01-26,74,15,334,co20ac
2,Red Dead Redemption,2010-05-18,434,14,322,co2lcv
3,Heavy Rain,2010-02-18,493,13,489,co3rhy
4,Battlefield: Bad Company 2,2010-03-02,352,12,1172,co1xbi
5,Halo: Reach,2010-09-14,990,11,1170,co1xha
6,Assassin's Creed Brotherhood,2010-11-16,113,10,1174,co1mxz
7,Super Mario Galaxy 2,2010-05-23,1078,9,430,co21tl
8,God of War III,2010-03-16,499,8,486,co3koi
9,Bayonetta,2009-10-29,2136,7,1169,co1p92
10,Demon's Souls,2009-02-05,5619,6,1163,co27sk
