Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Mass Effect 2,2010-01-26,74,15,334,co20ac
2,Red Dead Redemption,2010-05-18,434,14,322,co2lcv
3,Super Mario Galaxy 2,2010-05-23,1078,13,430,co21tl
4,Pokémon HeartGold,2009-09-12,1556,12,510,co1z57
5,Bayonetta,2009-10-29,2136,11,1169,co1p92
6,Fallout: New Vegas,2010-10-19,16,10,484,co1u60
7,Super Meat Boy,2010-10-20,885,9,647,co276m
8,Halo: Reach,2010-09-14,990,8,1170,co1xha
9,Metro 2033,2010-03-16,495,7,1171,co1rd6
10,Battlefield: Bad Company 2,2010-03-02,352,6,1172,co1xbi
11,Rock Band 3,2010-10-26,206953,5,805,co4xeq
12,Call of Duty: Black Ops,2010-11-09,545,4,480,co1wkl
13,Limbo,2010-07-21,1331,3,635,co1qrs
14,StarCraft II: Wings of Liberty,2010-07-27,239,2,1173,co1tnn
15,Amnesia: The Dark Descent,2010-09-08,111,1,1010,co1qq5
