Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Hades,2019-12-10,113112,15,95,co39vc
2,Animal Crossing: New Horizons,2020-03-19,109462,14,92,co3wls
3,Microsoft Flight Simulator,2020-08-17,119295,13,208,co2dqk
4,Final Fantasy VII Remake,2020-04-10,11169,12,409,co1qxr
5,Kentucky Route Zero,2013-01-07,5614,11,405,co3240
6,Marvel's Spider-Man: Miles Morales,2020-11-12,134581,10,157,co2dwe
7,Half-Life: Alyx,2020-03-23,126098,9,38,co1tq3
8,Crusader Kings III,2020-09-01,124954,8,962,co2g3i
9,Blaseball,2020-07-20,136475,7,1075,co2ejg
10,Among Us,2018-06-15,111469,6,762,co45rg
11,Spelunky 2,2020-09-15,75239,5,601,co2f66
12,If Found...,2020-05-19,123333,4,1076,co24ye
13,Valorant,2020-06-02,126459,3,1016,co2mvt
14,Umurangi Generation,2020-05-19,131631,2,1077,co20f3
15,13 Sentinels: Aegis Rim,2019-11-28,28337,1,1078,co2uls
