Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Super Smash Bros. Melee,2001-11-21,1627,15,533,co21yv
2,Street Fighter III: 3rd Strike,1999-05-12,6710,14,810,co6bkh
3,Mortal Kombat II,1993-11-01,1619,13,836,co6bxu
4,Super Street Fighter II Turbo,1994-02-23,4238,12,834,co2gh2
5,Marvel vs. Capcom 2: New Age of Heroes,2000-02-24,8247,11,839,co4hs7
6,SoulCalibur II,2003-03-27,227989,10,832,co61yo
7,Tekken 7,2015-02-18,7498,9,812,co1w4f
8,Super Street Fighter IV: Arcade Edition,2010-12-16,20586,8,436,co1yei
9,Dragon Ball FighterZ,2018-01-26,36911,7,813,co1nih
10,Capcom vs. SNK 2: Mark of the Millennium 2001,2001-08-03,3846,6,840,co4rwr
11,The King of Fighters 2002: Unlimited Match,2009-02-26,22952,5,841,co2h1m
12,Injustice 2,2017-05-16,19470,4,820,co1xym
13,Virtua Fighter 5,2006-07-20,1555,3,826,co1tyl
14,Samurai Shodown,1993-07-07,4260,2,842,co6a7y
15,Guilty Gear Xrd: Rev 2,2017-03-30,26801,1,825,co1tqv
