Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Super Street Fighter II Turbo,1994-02-23,4238,15,834,co2gh2
2,Street Fighter Alpha 2 Gold,1996-12-31,208759,14,835,co5wl5
3,Street Fighter III: 3rd Strike,1999-05-12,6710,13,810,co6bkh
4,Ultra Street Fighter IV,2014-04-18,6656,12,329,co1w4s
5,Super Smash Bros. Melee,2001-11-21,1627,11,533,co21yv
6,Super Smash Bros. Ultimate,2018-12-07,90101,10,91,co2255
7,Mortal Kombat II,1993-11-01,1619,9,836,co6bxu
8,Ultimate Mortal Kombat 3,1995-11-06,1621,8,837,co65ka
9,Mortal Kombat,2011-04-19,119,7,495,co20mc
10,Mortal Kombat X,2015-04-13,7292,6,838,co1y08
11,Mortal Kombat 11,2019-04-22,112916,5,402,co20mh
12,SoulCalibur,1998-07-30,1564,4,428,co1x6g
13,SoulCalibur II,2003-03-27,227989,3,832,co61yo
14,SoulCalibur VI,2018-10-18,76885,2,821,co1x6j
15,Marvel vs. Capcom 2: New Age of Heroes,2000-02-24,8247,1,839,co4hs7
