Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Sid Meier's Civilization II,1996-02-29,634,15,25,co5x8t
2,Quake,1996-06-22,333,14,1368,co1ybm
3,Diablo,1996-12-31,125,13,1200,co3ggo
4,Super Mario 64,1996-06-23,1074,12,30,co21mm
5,Wipeout XL,1996-09-30,1538,11,263,co4ay9
6,Wave Race 64,1996-09-27,3629,10,172,co2602
7,Tomb Raider,1996-10-25,912,9,265,co3hfx
8,Resident Evil,1996-03-22,424,8,341,co20bp
9,Command & Conquer: Red Alert,1996-11-22,295,7,1213,co1nx0
10,Tekken 2,1995-06-21,1243,6,1370,co2esf
11,Duke Nukem 3D,1996-01-29,342,5,1205,co1y7x
12,Master of Orion II: Battle at Antares,1996-10-31,68,4,1371,co2fhi
13,Super Puzzle Fighter II Turbo,1996-05-31,20803,3,1372,co1yd4
14,Pilotwings 64,1996-06-23,3573,2,233,co5iq6
15,Time Commando,1996-07-31,9646,1,1373,co44dy
